FIPS,State,County,population,hospitalizations_per_case,severe_cases_rate,critical_case_rate,case_fatality_rate
21011,Kentucky,Bath County,12268,0.0736960384740789,0.0508924876915553,0.0228035507825236,0.00877255298337137
21013,Kentucky,Bell County,27188,0.0785370751802266,0.0540140278431661,0.0245230473370605,0.00941429307047227
21015,Kentucky,Boone County,129095,0.0643801154188776,0.0466549344978504,0.0177251809210272,0.00658022665478911
21017,Kentucky,Bourbon County,20144,0.0797913026211279,0.0539749211179508,0.0258163815031771,0.0101535434868944
21019,Kentucky,Boyd County,48091,0.0810556237133767,0.0548059601380716,0.0262496635753052,0.0100950360774365
21021,Kentucky,Boyle County,29913,0.0770253735833918,0.0518230235349179,0.0252023500484739,0.00960622271253301
21023,Kentucky,Bracken County,8306,0.0729956657837708,0.0516993594991572,0.0212963062846135,0.00806512159884421
21025,Kentucky,Breathitt County,13116,0.0742308630680086,0.0528274322964318,0.0214034307715767,0.00761419030192132
21027,Kentucky,Breckinridge County,20080,0.0809567729083665,0.0554655959661355,0.0254911769422311,0.00949603187250996
21029,Kentucky,Bullitt County,79466,0.0716929504442151,0.0511447485087962,0.0205482019354189,0.00763730073238869
21031,Kentucky,Butler County,12745,0.0783726951745783,0.0537159507257748,0.0246567444488035,0.0094286810513927
21033,Kentucky,Caldwell County,12727,0.0826336921505461,0.0552488557397659,0.0273848364107802,0.0107611031664964
21035,Kentucky,Calloway County,38776,0.0703954250051578,0.0479822835516815,0.0224131414534764,0.00863573602228182
21037,Kentucky,Campbell County,92267,0.0715223210898805,0.0499219550543531,0.0216003660355273,0.0081432858985336
21039,Kentucky,Carlisle County,4841,0.084339599256352,0.0552520380086759,0.0290875612476761,0.0116048956827102
21041,Kentucky,Carroll County,10711,0.0695440201661843,0.0487867819998133,0.020757238166371,0.00778932499299785
21043,Kentucky,Carter County,27290,0.0772707585196043,0.0529416807621839,0.0243290777574203,0.00916029607914987
21045,Kentucky,Casey County,15796,0.0808767409470752,0.0545954611293999,0.0262812798176754,0.0100185603950367
21047,Kentucky,Christian County,72263,0.0550532222575869,0.0384712115051963,0.0165820107523906,0.00643642638694768
21049,Kentucky,Clark County,35872,0.0762582236842105,0.0529479753289474,0.0233102483552632,0.00871341603479037
21051,Kentucky,Clay County,20621,0.0705866834780079,0.0503536170893749,0.0202330663886329,0.00740289801658503
21053,Kentucky,Clinton County,10211,0.0801557144256194,0.0547787048281265,0.0253770095974929,0.00976385466653609
21055,Kentucky,Crittenden County,9083,0.083538368380491,0.0559384901464274,0.0275998782340636,0.0106751888142684
21057,Kentucky,Cumberland County,6713,0.0868461194696857,0.0580509323700283,0.0287951870996574,0.0116510740354536
21059,Kentucky,Daviess County,99937,0.0731582897225252,0.0503407964517646,0.0228174932707606,0.00868705224291303
21061,Kentucky,Edmonson County,12122,0.082783204091734,0.0564378524170929,0.0263453516746412,0.0101103316284442
21063,Kentucky,Elliott County,7517,0.0796752693893841,0.0550494404682719,0.0246258289211121,0.00945427697219635
21065,Kentucky,Estill County,14313,0.0801280653950954,0.0559696826661077,0.0241583827289876,0.00914832110668623
21067,Kentucky,Fayette County,318734,0.0625256514836823,0.0447063601561176,0.0178192913275647,0.00664521914825528
21069,Kentucky,Fleming County,14479,0.0757532288141446,0.0520515525243456,0.023701676289799,0.00901857448718834
21071,Kentucky,Floyd County,36926,0.0769950170611493,0.0540799760873098,0.0229150409738396,0.00850472404267995
21073,Kentucky,Franklin County,50296,0.0759576109432162,0.052665918204231,0.0232916927389852,0.00875831676475266
21075,Kentucky,Fulton County,6210,0.0819657004830918,0.0546885391304348,0.027277161352657,0.0101633172302738
21077,Kentucky,Gallatin County,8703,0.0669176146156498,0.0487913449385269,0.0181262696771228,0.00644424451338619
21079,Kentucky,Garrard County,17328,0.0797925900277008,0.0554006674746076,0.0243919225530933,0.00925289935364728
21081,Kentucky,Grant County,24915,0.064676740919125,0.0466476222757375,0.0180291186433875,0.00669936343568132
21083,Kentucky,Graves County,37294,0.0765428755295758,0.0521017508178259,0.0244411247117499,0.00949389499651418
21085,Kentucky,Grayson County,26178,0.0757581939032776,0.0524982908167163,0.0232599030865612,0.00871765604706242
21087,Kentucky,Green County,11023,0.0846919169010251,0.0573556011067768,0.0273363157942484,0.0104697813662342
21089,Kentucky,Greenup County,35765,0.082851251223263,0.0561203331748917,0.0267309180483713,0.0102272948413253
21091,Kentucky,Hancock County,8719,0.0737596054593417,0.0514792239935773,0.0222803814657644,0.00842413120770731
21093,Kentucky,Hardin County,108095,0.0654882834543688,0.0468273608955086,0.0186609225588603,0.00696511938572552
21095,Kentucky,Harlan County,27134,0.0769574703324243,0.0535369402594531,0.0234205300729712,0.00857841011277364
21097,Kentucky,Harrison County,18668,0.0779147739447183,0.0543994000964217,0.0235153738482966,0.00876455646025284
21099,Kentucky,Hart County,18627,0.0745252590325871,0.0524353245825952,0.0220899344499919,0.00842586138401246
21101,Kentucky,Henderson County,46137,0.0761573140863082,0.0524752878167198,0.0236820262695884,0.00885256041788586
21103,Kentucky,Henry County,15814,0.0755625395219426,0.0530548451372202,0.0225076943847224,0.00829222208169976
21105,Kentucky,Hickman County,4568,0.0932826182136603,0.0599796149299475,0.0333030032837128,0.0127498336252189
21107,Kentucky,Hopkins County,45664,0.0769643482831114,0.0531216944420112,0.0238426538411002,0.00899507051506657
21109,Kentucky,Jackson County,13373,0.0751185971734091,0.0526398268152247,0.0224787703581844,0.00870302998579227
21111,Kentucky,Jefferson County,767154,0.0714385051762749,0.0496615428883901,0.0217769622878848,0.00824385930334718
21113,Kentucky,Jessamine County,52422,0.0681301362023578,0.0480906818129793,0.0200394543893785,0.0075814509175537
21115,Kentucky,Johnson County,22843,0.076429803440879,0.0536633605918662,0.0227664428490128,0.00828074245939675
21117,Kentucky,Kenton County,164688,0.0672733471776936,0.0479972448265812,0.0192761023511124,0.00719925823375109
21119,Kentucky,Knott County,15513,0.0766201250564043,0.0542455076387546,0.0223746174176497,0.00799913105137627
21121,Kentucky,Knox County,31467,0.073956811898179,0.0513997359773731,0.0225570759208059,0.00852740458257857
21123,Kentucky,Larue County,14156,0.077697725346143,0.0534983037581238,0.0241994215880192,0.00941387256287087
21125,Kentucky,Laurel County,60180,0.0728836324360253,0.0508140002658691,0.0220696321701562,0.00834381555333998
21127,Kentucky,Lawrence County,15783,0.0751554837483368,0.0525580750807831,0.0225974086675537,0.00831644047392764
21129,Kentucky,Lee County,6751,0.0785836172418901,0.0555412888460969,0.0230423283957932,0.00827733372833654
21131,Kentucky,Leslie County,10472,0.076307486631016,0.0540467182009167,0.0222607684300993,0.00811812070282658
21133,Kentucky,Letcher County,22676,0.0789145351913918,0.0553538828276592,0.0235606523637326,0.00851735844064209
21135,Kentucky,Lewis County,13490,0.0790780578206079,0.054309190437361,0.0247688673832469,0.00959813194959229
21137,Kentucky,Lincoln County,24458,0.0760211382778641,0.052432761550413,0.0235883767274511,0.00902594161419576
21139,Kentucky,Livingston County,9263,0.087030119831588,0.0587460335744359,0.0282840862571521,0.0109689258339631
21141,Kentucky,Logan County,26849,0.0769033111102834,0.0527707045327573,0.0241326065775262,0.0093150419010019
21143,Kentucky,Lyon County,8186,0.0952178108966528,0.0650959555338383,0.0301218553628146,0.0108411825067188
21145,Kentucky,McCracken County,65284,0.0811757857974389,0.0544296091232155,0.0267461766742234,0.0103701066111145
21147,Kentucky,McCreary County,17635,0.0701157924581798,0.0511438233059257,0.018971969152254,0.00673751063226538
21149,Kentucky,McLean County,9331,0.0795715357410781,0.0541865942557068,0.0253849414853713,0.0098299989283035
21151,Kentucky,Madison County,89700,0.0629755518394649,0.0447711661426979,0.018204385696767,0.00680470880713489
21153,Kentucky,Magoffin County,12666,0.0753525975051319,0.0530105273172272,0.0223420701879046,0.00818899099952629
21155,Kentucky,Marion County,19232,0.0731121048252912,0.0510740176788686,0.0220380871464226,0.00850412541597338
21157,Kentucky,Marshall County,31166,0.0865662260155298,0.058087277193095,0.0284789488224347,0.0107523044343195
21159,Kentucky,Martin County,11919,0.0714985317560198,0.0509065263025422,0.0205920054534776,0.00753171574796543
21161,Kentucky,Mason County,17153,0.0768348393866962,0.052806140150411,0.0240286992362852,0.00921590042558153
21163,Kentucky,Meade County,28326,0.0680500600155334,0.0490341577702464,0.019015902245287,0.0070916832591965
21165,Kentucky,Menifee County,6405,0.0831241217798595,0.0576897954722873,0.0254343263075722,0.00929493520686963
21167,Kentucky,Mercer County,21516,0.0787506042015244,0.0543382117493958,0.0244123924521287,0.00908962074735081
21169,Kentucky,Metcalfe County,10004,0.0799650139944022,0.0542516836265494,0.0257133303678529,0.0102829108356657
21171,Kentucky,Monroe County,10634,0.079088771863833,0.0543077507052849,0.0247810211585481,0.00959999247696069
21173,Kentucky,Montgomery County,27759,0.0710394106415937,0.0500701395223171,0.0209692711192766,0.00785221369645881
21175,Kentucky,Morgan County,13285,0.0756144523899134,0.0535927841174257,0.0220216682724878,0.00798571170493037
21177,Kentucky,Muhlenberg County,31081,0.0786780991602587,0.0539603896271034,0.0247177095331553,0.00952067822785625
21179,Kentucky,Nelson County,45388,0.0701962853617696,0.0499303999294968,0.0202658854322728,0.0074045531858641
21181,Kentucky,Nicholas County,7100,0.0765376056338028,0.0528832926760563,0.0236543129577465,0.00882867887323944
21183,Kentucky,Ohio County,24071,0.0759477794856882,0.0529285196709734,0.0230192598147148,0.00845651863237921
21185,Kentucky,Oldham County,65374,0.0650128338483189,0.0477859324043198,0.0172269014439991,0.00628841588399058
21187,Kentucky,Owen County,10741,0.0782577972255842,0.053376091704683,0.0248817055209012,0.00940696396983521
21189,Kentucky,Owsley County,4463,0.0804938382254089,0.0552411572933005,0.0252526809321084,0.00932957203674659
21191,Kentucky,Pendleton County,14520,0.072878305785124,0.0517031612258953,0.0211751445592287,0.00781831955922865
21193,Kentucky,Perry County,26917,0.0749958762120593,0.0531738850912063,0.021821991120853,0.00804269866627039
21195,Kentucky,Pike County,60483,0.0770893143527933,0.0542469358332093,0.022842378519584,0.00842721062116628
21197,Kentucky,Powell County,12321,0.0706960473987501,0.0505185913481049,0.0201774560506452,0.00749097313529746
21199,Kentucky,Pulaski County,64145,0.0792371502065632,0.0543284667082392,0.0249086834983241,0.00946262561384364
21201,Kentucky,Robertson County,2143,0.0845809612692487,0.0577180975268315,0.0268628637424172,0.0107618572095194
21203,Kentucky,Rockcastle County,16827,0.0784966423010638,0.0543608355618946,0.0241358067391692,0.00934908183276876
21205,Kentucky,Rowan County,24499,0.0621095554920609,0.0433756272500918,0.0187339282419691,0.00710891954773664
21207,Kentucky,Russell County,17760,0.0815945382882883,0.0553540641328829,0.0262404741554054,0.0100040743243243
21209,Kentucky,Scott County,53517,0.0605879440177887,0.0445871774950016,0.0160007665227872,0.0058031399368425
21211,Kentucky,Shelby County,46786,0.0702634121318343,0.0498963348437567,0.0203670772880776,0.00752996537425726
21213,Kentucky,Simpson County,18063,0.0734584509771356,0.0506308476443559,0.0228276033327797,0.00874819243757958
21215,Kentucky,Spencer County,18246,0.0689612517812123,0.0511059998903869,0.0178552518908254,0.00669675764551135
21217,Kentucky,Taylor County,25500,0.0742278431372549,0.0498324420392157,0.0243954010980392,0.00961690588235294
21219,Kentucky,Todd County,12350,0.0716331174089069,0.0494567511740891,0.0221763662348178,0.00862924048582996
21221,Kentucky,Trigg County,14344,0.0876572783045176,0.0591722486056888,0.0284850296988288,0.0105782515337423
21223,Kentucky,Trimble County,8637,0.0761084867430821,0.0537880695843464,0.0223204171587357,0.00832465670950562
21225,Kentucky,Union County,14802,0.0707261856505878,0.0497574717605729,0.0209687138900149,0.0077064856100527
21227,Kentucky,Warren County,126427,0.0606596217580106,0.0434057931454515,0.017253828612559,0.00650073718430399
21229,Kentucky,Washington County,12019,0.0767838422497712,0.0521872080039937,0.0245966342457775,0.00942779099758715
21231,Kentucky,Wayne County,20609,0.0824043864331117,0.055417175602892,0.0269872108302198,0.0104011839487602
21233,Kentucky,Webster County,13155,0.0761994678829343,0.0524414108703915,0.0237580570125428,0.00906979247434436
21235,Kentucky,Whitley County,36089,0.0706627504225664,0.0489211183463105,0.0217416320762559,0.00831196708138214
21237,Kentucky,Wolfe County,7223,0.0790629932161152,0.0548687693479164,0.0241942238681988,0.00878529419908625
21239,Kentucky,Woodford County,26097,0.0774653791623558,0.0544766328696785,0.0229887462926773,0.00830301490592789
22001,Louisiana,Acadia Parish,62568,0.0675840205856029,0.0475686003068661,0.0200154202787367,0.00762785769083237
22003,Louisiana,Allen Parish,25661,0.0684694283153424,0.0489118286504813,0.0195575996648611,0.00737270955925334
22005,Louisiana,Ascension Parish,121176,0.0598725737769855,0.0440087219086288,0.0158638518683568,0.00581107562553641
22007,Louisiana,Assumption Parish,22714,0.0751469137976578,0.0528481706436559,0.0222987431540019,0.00827036717442987
22009,Louisiana,Avoyelles Parish,40882,0.0721732547331344,0.0501650625703243,0.02200819216281,0.00820886747223717
22011,Louisiana,Beauregard Parish,36769,0.0704235633278033,0.0487589774538334,0.0216645858739699,0.00841153689249096
22013,Louisiana,Bienville Parish,13668,0.0821832748024583,0.0547071394498098,0.0274761353526485,0.0107328563067018
22015,Louisiana,Bossier Parish,126131,0.0648177529711173,0.0458353889844685,0.0189823639866488,0.0071162665799843
22017,Louisiana,Caddo Parish,248361,0.0718085287142506,0.049311795414739,0.0224967332995116,0.00853895329782051
22019,Louisiana,Calcasieu Parish,200182,0.0675102456764344,0.0473074501004086,0.0202027955760258,0.00762156737368994
